Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1782095450,50,,Aggregated,1.000000,0.000000,2100,2100,2100,2100,9100,11000,11000,11000,11000,11000,11000,12,0,2100,3069.371975005197,4.4978000078117475,11213.74590000778,193.16666666666666
1782095451,50,,Aggregated,1.000000,0.000000,2100,2100,2100,2100,9100,11000,11000,11000,11000,11000,11000,12,0,2100,3069.371975005197,4.4978000078117475,11213.74590000778,193.16666666666666
1782095452,50,,Aggregated,1.000000,0.000000,2100,2100,2100,2100,9100,11000,11000,11000,11000,11000,11000,12,0,2100,3069.371975005197,4.4978000078117475,11213.74590000778,193.16666666666666
1782095453,50,,Aggregated,1.000000,0.000000,2100,2100,2100,2100,9100,11000,11000,11000,11000,11000,11000,12,0,2100,3069.371975005197,4.4978000078117475,11213.74590000778,193.16666666666666
1782095454,50,,Aggregated,1.000000,0.000000,2100,2100,2100,2100,9100,11000,11000,11000,11000,11000,11000,12,0,2100,3069.371975005197,4.4978000078117475,11213.74590000778,193.16666666666666
1782095455,50,,Aggregated,1.000000,0.000000,2100,2100,2100,2100,9100,11000,11000,11000,11000,11000,11000,12,0,2100,3069.371975005197,4.4978000078117475,11213.74590000778,193.16666666666666
1782095456,50,,Aggregated,0.400000,0.000000,2100,2100,9100,10000,10000,11000,11000,11000,11000,11000,11000,14,2,2100,4061.1233428623696,4.4978000078117475,11213.74590000778,180.28571428571428
1782095457,50,,Aggregated,0.400000,0.000000,2100,2100,9100,10000,10000,11000,11000,11000,11000,11000,11000,14,2,2100,4061.1233428623696,4.4978000078117475,11213.74590000778,180.28571428571428
1782095458,50,,Aggregated,0.200000,0.000000,9100,10000,16000,18000,18000,18000,18000,18000,18000,18000,18000,21,9,9100,8333.93197619478,4.4978000078117475,18454.146100004436,154.52380952380952
1782095459,50,,Aggregated,0.300000,0.200000,10000,18000,18000,18000,18000,18000,25000,25000,25000,25000,25000,27,15,10000,10716.321188892363,4.4978000078117475,24735.577700004796,143.07407407407408
1782095460,50,,Aggregated,0.900000,0.800000,18000,18000,18000,18000,24000,25000,25000,25000,25000,25000,25000,37,25,18000,13543.780645949457,4.4978000078117475,24735.577700004796,132.24324324324326
1782095461,50,,Aggregated,1.300000,1.300000,18000,18000,18000,22000,24000,24000,25000,25000,25000,25000,25000,47,33,18000,14207.24540851339,4.448799998499453,24735.577700004796,124.14893617021276
1782095462,50,,Aggregated,2.400000,2.400000,18000,18000,18000,22000,24000,25000,25000,25000,25000,25000,25000,54,38,18000,14529.512344447236,4.448799998499453,25420.002500002738,134.33333333333334
1782095463,50,,Aggregated,3.400000,3.300000,18000,18000,18000,22000,24000,25000,25000,25000,25000,25000,25000,55,38,18000,14265.40821272991,3.7850999942747876,25420.002500002738,132.96363636363637
1782095464,50,,Aggregated,3.400000,3.300000,18000,18000,18000,22000,24000,25000,25000,25000,25000,25000,25000,55,38,18000,14265.40821272991,3.7850999942747876,25420.002500002738,132.96363636363637
1782095465,50,,Aggregated,3.400000,3.300000,18000,18000,18000,22000,24000,25000,25000,25000,25000,25000,25000,55,38,18000,14265.40821272991,3.7850999942747876,25420.002500002738,132.96363636363637
1782095466,50,,Aggregated,3.400000,3.300000,18000,18000,18000,22000,24000,25000,25000,25000,25000,25000,25000,55,38,18000,14265.40821272991,3.7850999942747876,25420.002500002738,132.96363636363637
1782095467,50,,Aggregated,4.300000,3.800000,18000,18000,22000,24000,25000,29000,29000,29000,29000,29000,29000,61,44,18000,15346.513796723677,3.7850999942747876,28731.7280999996,130.0327868852459
1782095468,50,,Aggregated,4.300000,3.800000,18000,18000,22000,24000,25000,29000,29000,29000,29000,29000,29000,63,44,18000,14859.697476192701,3.7850999942747876,28731.7280999996,127.77777777777777
1782095469,50,,Aggregated,4.300000,3.800000,18000,18000,22000,24000,25000,29000,29000,29000,29000,29000,29000,63,44,18000,14859.697476192701,3.7850999942747876,28731.7280999996,127.77777777777777
1782095470,50,,Aggregated,4.100000,3.600000,18000,18000,18000,24000,25000,29000,29000,29000,29000,29000,29000,66,46,18000,14592.560509093208,3.7850999942747876,28731.7280999996,137.1969696969697
1782095471,50,,Aggregated,4.100000,3.600000,18000,18000,18000,24000,25000,29000,29000,29000,29000,29000,29000,66,46,18000,14592.560509093208,3.7850999942747876,28731.7280999996,137.1969696969697
1782095472,50,,Aggregated,2.700000,2.000000,18000,18000,22000,24000,27000,29000,35000,35000,35000,35000,35000,68,48,18000,15185.410829413955,3.7850999942747876,34755.561800004216,136.19117647058823
1782095473,50,,Aggregated,2.000000,1.300000,18000,18000,22000,24000,27000,29000,35000,35000,35000,35000,35000,69,48,18000,14965.580617393573,3.7850999942747876,34755.561800004216,135.07246376811594
1782095474,50,,Aggregated,2.000000,1.300000,18000,18000,22000,24000,27000,29000,35000,35000,35000,35000,35000,69,48,18000,14965.580617393573,3.7850999942747876,34755.561800004216,135.07246376811594
1782095475,50,,Aggregated,1.400000,1.000000,18000,18000,22000,24000,29000,35000,39000,41000,41000,41000,41000,77,56,18000,15631.181149352675,3.7850999942747876,41149.22669999942,131.76623376623377
1782095476,50,,Aggregated,1.400000,1.000000,18000,18000,22000,24000,29000,35000,39000,41000,41000,41000,41000,79,58,18000,15775.388727850233,3.7850999942747876,41149.22669999942,131.0379746835443
1782095477,50,,Aggregated,1.500000,1.100000,18000,18000,22000,24000,27000,29000,39000,41000,41000,41000,41000,82,58,18000,15198.546336587377,3.7850999942747876,41149.22669999942,128.40243902439025
1782095478,50,,Aggregated,2.200000,1.800000,18000,18000,22000,24000,27000,29000,39000,41000,41000,41000,41000,84,58,18000,15018.993784525743,3.4149999992223457,41149.22669999942,136.73809523809524
1782095479,50,,Aggregated,2.200000,1.800000,18000,18000,22000,24000,27000,29000,39000,41000,41000,41000,41000,84,58,18000,15018.993784525743,3.4149999992223457,41149.22669999942,136.73809523809524
1782095480,50,,Aggregated,2.100000,1.400000,18000,18000,22000,24000,27000,29000,39000,41000,41000,41000,41000,85,59,18000,15104.826598825544,3.4149999992223457,41149.22669999942,136.34117647058824
1782095481,50,,Aggregated,2.100000,1.400000,18000,18000,22000,24000,27000,29000,39000,41000,41000,41000,41000,86,59,18000,15152.671338374077,3.4149999992223457,41149.22669999942,145.6860465116279
1782095482,50,,Aggregated,2.100000,1.400000,18000,18000,22000,24000,27000,29000,39000,41000,41000,41000,41000,87,59,18000,14978.648035634169,3.4149999992223457,41149.22669999942,144.68965517241378
1782095483,50,,Aggregated,2.100000,1.400000,18000,18000,22000,24000,27000,29000,39000,41000,41000,41000,41000,90,61,18000,15210.882297779775,3.4149999992223457,41149.22669999942,150.5888888888889
1782095484,50,,Aggregated,2.000000,1.300000,18000,18000,22000,24000,26000,29000,39000,41000,41000,41000,41000,92,61,18000,14880.475834784394,3.4149999992223457,41149.22669999942,148.59782608695653
1782095485,50,,Aggregated,2.000000,1.300000,18000,18000,22000,24000,26000,29000,39000,41000,41000,41000,41000,92,61,18000,14880.475834784394,3.4149999992223457,41149.22669999942,148.59782608695653
1782095486,50,,Aggregated,2.000000,1.300000,18000,18000,22000,24000,26000,29000,39000,41000,41000,41000,41000,92,61,18000,14880.475834784394,3.4149999992223457,41149.22669999942,148.59782608695653
1782095487,50,,Aggregated,2.200000,1.200000,18000,18000,22000,24000,26000,29000,39000,41000,41000,41000,41000,96,65,18000,15362.83911875156,3.4149999992223457,41149.22669999942,146.69791666666666
1782095488,50,,Aggregated,1.500000,0.500000,18000,22000,25000,26000,27000,29000,39000,41000,53000,53000,53000,106,75,18000,16665.707159435566,3.4149999992223457,53472.79329999583,142.58490566037736
1782095489,50,,Aggregated,1.100000,0.300000,18000,22000,25000,26000,27000,29000,39000,41000,53000,53000,53000,108,76,18000,16602.291469446052,3.4149999992223457,53472.79329999583,141.44444444444446
