Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1782095517,200,,Aggregated,5.300000,2.200000,2100,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,92,38,2100,5719.468856521575,4.674999989219941,12280.840400009765,77.06521739130434
1782095518,200,,Aggregated,5.300000,2.200000,2100,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,92,38,2100,5719.468856521575,4.674999989219941,12280.840400009765,77.06521739130434
1782095519,200,,Aggregated,5.300000,2.200000,2100,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,92,38,2100,5719.468856521575,4.674999989219941,12280.840400009765,77.06521739130434
1782095520,200,,Aggregated,4.800000,3.800000,2100,12000,12000,12000,12000,12000,16000,16000,16000,16000,16000,95,41,2100,6054.84430842074,4.674999989219941,16432.11579999479,77.88421052631578
1782095521,200,,Aggregated,4.600000,3.800000,12000,12000,18000,18000,25000,25000,25000,25000,25000,25000,25000,134,80,12000,10374.629464925378,4.674999989219941,24801.12960000406,85.19402985074628
1782095522,200,,Aggregated,4.600000,3.900000,12000,18000,18000,18000,25000,25000,25000,25000,25000,25000,25000,159,101,12000,11317.613331446264,4.674999989219941,24801.12960000406,86.88679245283019
1782095523,200,,Aggregated,4.600000,3.900000,12000,16000,18000,18000,25000,25000,25000,25000,25000,25000,25000,169,101,12000,10799.193902958437,4.674999989219941,25385.60989999678,89.92899408284023
1782095524,200,,Aggregated,8.600000,7.900000,12000,16000,18000,18000,25000,25000,25000,25000,25000,25000,25000,170,101,12000,10735.705139999869,4.674999989219941,25385.60989999678,89.74117647058823
1782095525,200,,Aggregated,10.900000,9.900000,12000,16000,18000,18000,25000,25000,25000,25000,25000,25000,25000,172,101,12000,10611.15701220927,4.674999989219941,25385.60989999678,89.38372093023256
1782095526,200,,Aggregated,10.900000,9.900000,12000,16000,18000,18000,25000,25000,25000,25000,25000,25000,25000,172,101,12000,10611.15701220927,4.674999989219941,25385.60989999678,89.38372093023256
1782095527,200,,Aggregated,8.100000,6.300000,12000,18000,18000,18000,25000,25000,29000,29000,29000,29000,29000,181,110,12000,11527.052178452965,4.674999989219941,29129.42369999655,90.06077348066299
1782095528,200,,Aggregated,8.000000,6.300000,12000,18000,25000,25000,29000,29000,31000,31000,31000,31000,31000,211,140,12000,13937.570520379153,4.674999989219941,31187.91379999311,91.90521327014218
1782095529,200,,Aggregated,8.200000,6.500000,18000,24000,25000,25000,29000,31000,31000,31000,31000,31000,31000,242,168,18000,15203.466963223367,4.674999989219941,31300.38469999272,92.79338842975207
1782095530,200,,Aggregated,10.700000,9.000000,18000,24000,25000,25000,29000,31000,31000,31000,31000,31000,31000,281,203,18000,15689.73287224216,4.674999989219941,31300.38469999272,93.59430604982207
1782095531,200,,Aggregated,10.700000,9.000000,16000,23000,25000,25000,29000,31000,31000,31000,31000,31000,31000,298,216,16000,15548.588013758577,4.037000006064773,31300.38469999272,96.12751677852349
1782095532,200,,Aggregated,17.100000,14.900000,16000,22000,25000,25000,29000,31000,31000,31000,31000,31000,31000,305,216,16000,15192.01012590178,4.037000006064773,31300.38469999272,95.27540983606558
1782095533,200,,Aggregated,16.500000,13.700000,16000,22000,25000,25000,29000,31000,31000,31000,36000,36000,36000,310,218,16000,15176.434093548529,4.037000006064773,35602.571600000374,94.97419354838709
1782095534,200,,Aggregated,16.500000,13.700000,16000,22000,25000,25000,29000,31000,31000,31000,36000,36000,36000,311,218,16000,15127.656516398833,4.037000006064773,35602.571600000374,94.85852090032154
1782095535,200,,Aggregated,16.500000,13.700000,16000,22000,25000,25000,29000,31000,31000,31000,36000,36000,36000,311,218,16000,15127.656516398833,4.037000006064773,35602.571600000374,94.85852090032154
1782095536,200,,Aggregated,14.100000,11.700000,16000,22000,25000,25000,29000,31000,31000,31000,36000,36000,36000,313,220,16000,15148.68706230045,4.037000006064773,35602.571600000374,94.91054313099042
1782095537,200,,Aggregated,14.100000,11.700000,16000,22000,25000,25000,29000,31000,31000,31000,36000,36000,36000,313,220,16000,15148.68706230045,4.037000006064773,35602.571600000374,94.91054313099042
1782095538,200,,Aggregated,13.900000,11.700000,16000,22000,25000,25000,29000,31000,31000,31000,36000,36000,36000,327,234,16000,15158.184324159252,4.037000006064773,35602.571600000374,95.25688073394495
1782095539,200,,Aggregated,13.900000,11.700000,16000,18000,25000,25000,29000,31000,31000,33000,42000,42000,42000,358,263,16000,15204.733738547766,4.037000006064773,41708.22519999638,97.8659217877095
1782095540,200,,Aggregated,12.000000,9.800000,16000,18000,25000,25000,29000,31000,31000,33000,42000,42000,42000,363,263,16000,14995.801398071928,4.037000006064773,41708.22519999638,97.3305785123967
1782095541,200,,Aggregated,12.000000,9.800000,16000,18000,25000,25000,29000,31000,31000,33000,42000,42000,42000,369,263,16000,14752.127679946121,4.037000006064773,41708.22519999638,96.70731707317073
1782095542,200,,Aggregated,9.800000,7.500000,16000,18000,25000,25000,29000,31000,31000,33000,42000,42000,42000,372,263,16000,14633.280728763713,4.037000006064773,41708.22519999638,96.40322580645162
1782095543,200,,Aggregated,7.100000,4.700000,16000,18000,25000,25000,29000,31000,31000,35000,46000,46000,46000,378,269,16000,14800.465425397102,4.037000006064773,45544.72859999805,96.51058201058201
1782095544,200,,Aggregated,7.100000,4.700000,16000,22000,25000,25000,29000,31000,33000,35000,46000,46000,46000,389,280,16000,15207.538024935968,4.037000006064773,45544.72859999805,96.69408740359897
1782095545,200,,Aggregated,6.700000,4.800000,16000,22000,25000,25000,29000,31000,31000,35000,46000,46000,46000,405,290,16000,15086.297225679229,4.037000006064773,45544.72859999805,96.29135802469136
1782095546,200,,Aggregated,7.800000,6.200000,16000,18000,24000,25000,29000,31000,31000,35000,46000,46000,46000,450,334,16000,15367.485501777985,4.037000006064773,45544.72859999805,96.86888888888889
1782095547,200,,Aggregated,7.900000,6.200000,16000,18000,24000,25000,29000,31000,31000,35000,46000,46000,46000,472,351,16000,15286.3918934324,4.037000006064773,45544.72859999805,96.6885593220339
1782095548,200,,Aggregated,11.400000,9.200000,16000,18000,23000,25000,29000,31000,31000,35000,46000,46000,46000,482,355,16000,15165.474798547893,4.037000006064773,45544.72859999805,97.79253112033194
1782095549,200,,Aggregated,15.600000,13.000000,16000,18000,23000,25000,29000,31000,31000,35000,46000,46000,46000,486,355,16000,15040.730657819095,4.037000006064773,45544.72859999805,97.47325102880659
1782095550,200,,Aggregated,16.100000,12.900000,16000,18000,23000,25000,29000,31000,31000,35000,46000,46000,46000,488,355,16000,15030.993036065753,4.037000006064773,45544.72859999805,99.01024590163935
1782095551,200,,Aggregated,16.100000,12.900000,16000,18000,23000,25000,29000,31000,31000,35000,46000,46000,46000,488,355,16000,15030.993036065753,4.037000006064773,45544.72859999805,99.01024590163935
