Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781876532,10,,Aggregated,0.900000,0.600000,7400,18000,18000,18000,20000,20000,22000,22000,22000,22000,22000,25,8,7400,9725.879467999912,3.4357999975327402,21853.372199999285,445.4
1781876533,10,,Aggregated,0.900000,0.600000,7400,18000,18000,18000,20000,20000,22000,22000,22000,22000,22000,25,8,7400,9725.879467999912,3.4357999975327402,21853.372199999285,445.4
1781876534,10,,Aggregated,0.400000,0.200000,9100,18000,18000,18000,20000,20000,22000,22000,22000,22000,22000,26,9,7400,10073.813596153532,3.4357999975327402,21853.372199999285,438.65384615384613
1781876535,10,,Aggregated,0.400000,0.200000,7400,18000,18000,18000,20000,20000,22000,22000,22000,22000,22000,27,9,7400,9843.490329629276,3.4357999975327402,21853.372199999285,454.1111111111111
1781876536,10,,Aggregated,0.400000,0.200000,7400,18000,18000,18000,20000,20000,22000,22000,22000,22000,22000,27,9,7400,9843.490329629276,3.4357999975327402,21853.372199999285,454.1111111111111
1781876537,10,,Aggregated,0.400000,0.200000,7400,18000,18000,18000,20000,20000,22000,22000,22000,22000,22000,27,9,7400,9843.490329629276,3.4357999975327402,21853.372199999285,454.1111111111111
1781876538,10,,Aggregated,0.400000,0.200000,7400,18000,18000,18000,20000,20000,22000,22000,22000,22000,22000,27,9,7400,9843.490329629276,3.4357999975327402,21853.372199999285,454.1111111111111
1781876539,10,,Aggregated,0.600000,0.300000,9400,18000,18000,18000,20000,20000,22000,22000,22000,22000,22000,30,12,9100,10705.192846666128,3.4357999975327402,21853.372199999285,420.23333333333335
1781876540,10,,Aggregated,0.600000,0.300000,9400,18000,18000,18000,20000,20000,22000,22000,22000,22000,22000,30,12,9100,10705.192846666128,3.4357999975327402,21853.372199999285,420.23333333333335
1781876541,10,,Aggregated,0.400000,0.200000,15000,18000,18000,18000,20000,21000,22000,22000,22000,22000,22000,32,13,9400,11276.388715624307,3.4357999975327402,21853.372199999285,420.59375
1781876542,10,,Aggregated,0.400000,0.200000,15000,18000,18000,18000,20000,21000,22000,22000,22000,22000,22000,32,13,9400,11276.388715624307,3.4357999975327402,21853.372199999285,420.59375
1781876543,10,,Aggregated,0.400000,0.200000,15000,18000,18000,18000,20000,21000,22000,22000,22000,22000,22000,32,13,9400,11276.388715624307,3.4357999975327402,21853.372199999285,420.59375
1781876545,10,,Aggregated,0.400000,0.200000,15000,18000,18000,18000,20000,21000,22000,22000,22000,22000,22000,32,13,9400,11276.388715624307,3.4357999975327402,21853.372199999285,420.59375
1781876546,10,,Aggregated,0.400000,0.200000,15000,18000,18000,18000,20000,21000,22000,22000,22000,22000,22000,32,13,9400,11276.388715624307,3.4357999975327402,21853.372199999285,420.59375
1781876547,10,,Aggregated,0.400000,0.200000,15000,18000,18000,18000,20000,21000,22000,22000,22000,22000,22000,32,13,9400,11276.388715624307,3.4357999975327402,21853.372199999285,420.59375
1781876548,10,,Aggregated,0.600000,0.400000,15000,18000,18000,18000,20000,21000,22000,22000,22000,22000,22000,33,14,15000,11490.92349696884,3.4357999975327402,21853.372199999285,409.0
1781876549,10,,Aggregated,0.500000,0.400000,18000,18000,18000,18000,20000,21000,22000,22000,22000,22000,22000,34,15,15000,11691.063782351943,3.4357999975327402,21853.372199999285,398.0882352941176
1781876550,10,,Aggregated,0.500000,0.400000,18000,18000,18000,18000,20000,21000,22000,22000,22000,22000,22000,34,15,15000,11691.063782351943,3.4357999975327402,21853.372199999285,398.0882352941176
